DATE,ABB,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJAUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BEL,BHARTIARTL,BHEL,BOSCHLTD,BPCL,BRITANNIA,CAIRN,CIPLA,COALINDIA,DIVISLAB,DLF,DRREDDY,EICHERMOT,ETERNAL,GAIL,GLAXO,GRASIM,HCLTECH,HDFC,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,IBULHSGFIN,ICICIBANK,IDEA,IDFC,INDUSINDBK,INFRATEL,INFY,IOC,ITC,JINDALSTEL,JIOFIN,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LT,LTIM,LUPIN,M&M,MARUTI,MCDOWELL-N,NATIONALUM,NESTLEIND,NMDC,NTPC,ONGC,PNB,POWERGRID,RANBAXY,RCOM,RELCAPITAL,RELIANCE,RELINFRA,RPL,RPOWER,SAIL,SATYAMCOMP,SBILIFE,SBIN,SESAGOA,SHREECEM,SHRIRAMFIN,SIEMENS,STER,SUNPHARMA,SUZLON,TATACOMM,TATACONSUM,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,UNITECH,UPL,VEDL,VSNL,WIPRO,YESBANK,ZEEL
2019-02-28,0,0,0,0.59,0,0,1.47,0,2.91,0.91,0.91,1.45,0,0,0.97,0,0,0.63,0,0,0.65,0.89,0,0,0.74,0.64,0,0.71,0,0.71,1.36,7.03,10.33,0,0.79,0.66,0.39,2.87,0.51,5.22,0,0,1.75,0.58,6.46,0.81,5.48,0,0,0,0.66,3.75,3.69,0,0,1.39,2.1,0,0,0,0,1.11,1.06,0,0.97,0,0,0,9.76,0,0,0,0,0,0,2.34,0,0,0,0,0,1.14,0,0,0,0.75,0,0.87,4.83,1.21,0.99,0,0.92,0,0.75,0.73,0,0.97,0.99,0.6
2019-04-01,0,0,0,0.63994,0,0,1.43986,0,3.24968,0.84992,0.90991,1.52985,0,0,0.93991,0,0,0.65993,0.77992,0,0.56994,0.84992,0,0,0.71993,0.60994,0,0.66993,0,0.71993,1.25987,6.93931,10.66887,0,0.70993,0.63994,0,2.60974,0.60994,5.51945,0,0,1.94981,0.56994,6.0394,0.81992,5.44946,0,0,0,0.63994,3.80962,3.65963,0,0,1.33987,1.89981,0,0,0,0,1.16988,1.0299,0,0.9699,0,0,0,9.979,0,0,0,0,0,0,2.56974,0,0,0,0,0,1.12989,0,0,0,0.67993,0,0.83992,4.49955,1.0399,1.0199,0,0.88991,0,0.74993,0.71993,0,0.81992,1.08989,0.52995
2019-04-30,0,0,0,0.64981,0,0,1.38958,0,3.15905,0.85974,0.95971,1.54954,0,0,1.14966,0,0,0.62981,0.71978,0,0.60982,0.88973,0,0,0.74978,0.59982,0,0.6798,0,0.74978,1.35959,6.94792,10.5268,0,0.68979,0.63981,0,2.64921,0.48985,5.54834,0,0,1.73948,0.46986,6.02819,0.78976,5.45836,0,0,0,0.6598,3.90883,3.50895,0,0,1.26962,1.86944,0,0,0,0,1.14966,1.07968,0,0.90973,0,0,0,10.06698,0,0,0,0,0,0,2.44927,0,0,0,0,0,1.06968,0,0,0,0.81975,0,0.88973,5.0085,1.10967,1.01969,0,1.01969,0,0.74978,0.63981,0,0.94972,0.6598,0.50985
2019-05-31,0,0,0,0.67993,0,0,1.31987,0,3.28967,0.82992,1.0299,1.70983,0,0,1.22988,0,0,0.66993,0.71993,0,0.58994,0.87991,0,0,0.67993,0.57994,0,0.67993,0,0.72993,1.22988,7.48925,10.85891,0,0.71993,0.59994,0,2.65973,0.54995,5.67943,0,0,1.70983,0.47995,5.82942,0.80992,4.9695,0,0,0,0.56994,4.22958,3.9996,0,0,1.25987,1.89981,0,0,0,0,1.11989,1.07989,0,0.90991,0,0,0,9.46905,0,0,0,0,0,0,2.74973,0,0,0,0,0,0.93991,0,0,0,0.64994,0,0.76992,4.79952,0.9999,1.06989,0,1.0299,0,0.75992,0.60994,0,0.89991,0.56994,0.40996
2019-06-30,0,0,0,0.6702,0,0,1.28038,0,3.44103,0.77023,1.07032,1.82055,0,0,1.37041,0,0,0.6602,0.6702,0,0.59018,0.94028,0,0,0.64019,0.55017,0,0.60018,0,0.75023,1.20036,7.85236,10.99327,0,0.70021,0.63019,0,2.6608,0.42013,5.87176,0,0,1.51045,0.47014,5.79174,0.79024,4.89147,0,0,0,0.58017,4.11123,3.9912,0,0,1.27038,1.81054,0,0,0,0,1.28038,1.10033,0,1.0103,0,0,0,8.93268,0,0,0,0,0,0,2.89087,0,0,0,0,0,0.92028,0,0,0,0.61018,0,0.79024,4.87146,0.93028,1.16035,0,0.9903,0,0.72022,0.6602,0,0.92028,0.42013,0.42013
2019-07-31,0,0,0,0.66013,0,0,1.5103,0,3.04061,0.72014,0.95019,1.71034,0,0,1.41028,0,0,0.61012,0.68014,0,0.58012,0.81016,0,0,0.69014,0.5001,0,0.53011,0,0.69014,1.24025,8.05161,10.73215,0,0.67013,0.61012,0,2.72054,0.39008,6.04121,0,0,1.68034,0.46009,6.65133,0.75015,5.12102,0,0,0,0.53011,4.4809,3.78076,0,0,1.13023,1.60032,0,0,0,0,1.22024,0.96019,0,1.09022,0,0,0,8.81176,0,0,0,0,0,0,2.81056,0,0,0,0,0,1.04021,0,0,0,0.54011,0,0.72014,5.11102,0.88018,0.97019,0,1.0002,0,0.72014,0.62012,0,0.92018,0.37008,0.4801
2019-08-26,0,0,0,0.64013,0,0,1.62032,0,3.0206,0.81016,0.96019,1.76035,0,0,1.47029,0,0,0.63013,0.71014,0,0.53011,0.73015,0,0,0.69014,0.5001,0,0.53011,0,0.62012,1.33027,8.29166,10.70212,0,0.74015,0.60012,0,2.9906,0.34007,5.88118,0,0,1.68034,0.47009,6.89138,0.67013,4.69094,0,0,0,0.4901,4.26085,3.65073,0,0,1.10022,1.81036,0,0,0,0,1.18024,0.85017,0,1.05021,0,0,0,9.5119,0,0,0,0,0,0,2.34047,0,0,0,0,0,1.11022,0,0,0,0.46009,0,0.58012,5.28106,0.97019,1.03021,0,0.94019,0,0.69014,0.56011,0,0.89018,0.25005,0.4901
2019-08-27,0,0,0,0.69007,0,0,1.69017,0,2.93029,0.81008,1.09011,2.0402,0,0,1.48015,0,0,0.80008,0.74007,0,0.46005,0.76008,0,0,0.70007,0.52005,0,0.53005,0,0.61006,1.24012,7.23072,11.2511,0,0.74007,0.59006,0,3.0003,0,5.94059,0,0,1.77018,0.46005,6.26063,0.77008,4.74047,0,0,0,0.50005,4.66047,3.86039,0,0,1.11011,1.89019,0,0,1.05011,0,1.09011,0.88009,0,0.9901,0,0,0,9.68097,0,0,0,0,0,0,2.20022,0,0,0,0,0,0.91009,0,0,0,0.45005,0,0.58006,4.68047,0.94009,1.13011,0,0.9601,0,0.70007,0.60006,0,0.76008,0.18002,0.35004
2019-10-31,0,0,0,0.63994,0,0,1.66983,0,3.34967,0.85991,1.0099,1.9598,0,0,1.44986,0,0,0.85991,0.78992,0,0.47995,0.75992,0,0,0.68993,0.63994,0,0.51995,0,0.61994,1.28987,7.50925,10.86888,0,0.71993,0.55994,0,3.17968,0,6.10939,0,0,1.61984,0.32997,5.12949,0.72993,4.52955,0,0,0,0.46995,4.29957,3.71963,0,0,1.18988,2.0498,0,0,1.08989,0,1.08989,0.90991,0,0.94991,0,0,0,10.23898,0,0,0,0,0,0,2.44976,0,0,0,0,0,0.9799,0,0,0,0.64994,0,0.58994,4.86951,0.92991,1.12989,0,0.87991,0,0.66993,0.54995,0,0.78992,0.29997,0.32997
2019-11-30,0,0,0,0.60006,0,0,1.55016,0,3.31033,0.83008,1.11011,1.9502,0,0,1.69017,0,0,0.83008,0.72007,0,0.48005,0.74007,0,0,0.71007,0.64006,0,0.47005,0,0.62006,1.23012,7.9708,11.08111,0,0.64006,0.59006,0,2.92029,0,6.66067,0,0,1.90019,0.47005,5.13051,0.65007,4.26043,0,0,0,0.53005,4.34043,3.31033,0,0,1.0201,1.94019,0,0,1.0401,0,1.0201,0.83008,0,0.92009,0,0,0,10.68107,0,0,0,0,0,0,2.64026,0,0,0,0,0,1.0001,0,0,0,0.58006,0,0.65007,4.34043,0.9501,0.9701,0,0.9601,0,0.63006,0.53005,0,0.71007,0.29004,0.36004
2019-12-31,0,0,0,0.55989,0,0,1.60968,0,3.34933,0.82983,1.12977,2.18956,0,0,1.72965,0,0,0.78984,0.70986,0,0.4799,0.80984,0,0,0.69986,0.62987,0,0.44991,0,0.58988,1.22975,8.30834,10.9778,0,0.62987,0.62987,0,2.73945,0,6.94861,0,0,1.81964,0.42991,5.33893,0.63987,4.13917,0,0,0,0.54989,4.4891,3.19936,0,0,1.0098,1.94961,0,0,1.04979,0,1.05979,0.86983,0,0.88982,0,0,0,9.75805,0,0,0,0,0,0,2.54949,0,0,0,0,0,0.92981,0,0,0,0.65987,0,0.70986,4.52909,0.93981,0.9898,0,0.90982,0,0.63987,0.54989,0,0.72985,0.21001,0.43991
2020-01-31,0,0,0,0.57988,0,0,1.63967,0,3.27934,0.83983,1.14977,2.27954,0,0,2.24955,0,0,0.73985,0.75985,0,0.45991,0.69986,0,0,0.75985,0.56989,0,0.44991,0,0.61988,1.29974,8.41832,10.72785,0,0.65987,0.55989,0,2.93941,0,6.86863,0,0,1.52969,0.42991,5.74885,0.57988,4.14917,0,0,0,0.5099,4.57908,3.41932,0,0,1.09978,1.85963,0,0,1.10978,0,1.0198,0.74985,0,0.88982,0,0,0,9.22815,0,0,0,0,0,0,2.46951,0,0,0,0,0,0.94981,0,0,0,0.63987,0,0.66987,4.41912,0.9898,0.9998,0,1.0098,0,0.58988,0.5099,0,0.70986,0.17996,0.40992
2020-02-29,0,0,0,0.56994,0,0,1.74983,0,3.34967,0.80992,1.17988,2.49975,0,0,2.52975,0,0,0.73993,0.75992,0,0.43996,0.68993,0,0,0.76992,0.49995,0,0.41996,0,0.58994,1.24988,8.10919,10.99887,0,0.57994,0.48995,0,3.35966,0,6.94931,0,0,1.43986,0.38996,5.78942,0.57994,3.71963,0,0,0,0.51995,4.67953,3.16968,0,0,0.93991,1.79982,0,0,1.21988,0,1.0199,0.66993,0,0.91991,0,0,0,9.27907,0,0,0,0,0,0,2.50975,0,0,0,0,0,0.86991,0,0,0,0.49995,0,0.61994,4.53955,0.9899,1.12989,0,1.0299,0,0.61994,0.44996,0,0.70993,0.16998,0.38996
2020-03-19,0,0,0,0.53989,0,0,2.09958,0,2.38952,0.73985,0.77984,1.63967,0,0,2.74945,0,0,0.70986,0.87982,0,0.59988,0.81984,0,0,1.05979,0.5099,0,0.39992,0,0.5199,1.31974,7.87842,10.41792,0,0.57988,0.38992,0,4.58908,0,5.84883,0,0,0.58988,0.37992,6.55869,0.57988,4.17916,0,0,0,0.40992,4.84903,2.78944,0,0,0.75985,1.58968,0,0,1.61968,0,1.13977,0.69986,0,1.13977,0,0,0,10.05799,0,0,0,0,0,0,2.10958,0,0.64987,0,0,0,1.05979,0,0,0,0.35993,0,0.56989,5.35893,0.9798,1.08978,0,1.04979,0,0.4999,0.32993,0,0.81984,0,0.31995
2020-04-30,0,0,0,0.55017,0,0,1.93058,0,2.44073,0.83025,0.75023,1.49045,0,0,2.80084,0,0,0.72022,0.91027,0,0.73022,0.76023,0,0,1.16035,0.50015,0,0.43013,0,0.49015,1.44043,8.07242,10.56317,0,0.6802,0.46014,0,3.82115,0,5.9918,0,0,0.69021,0.36011,6.38191,0.52016,3.87116,0,0,0,0.45014,4.42133,2.70081,0,0,0.85026,1.73052,0,0,1.56047,0,1.12034,0.71021,0,1.0103,0,0,0,11.5434,0,0,0,0,0,0,1.78053,0,0.64019,0,0,0,1.22037,0,0,0,0.41012,0,0.55017,5.15155,0.82025,0.9903,0,0.9903,0,0.56017,0.40012,0,0.69021,0,0.35011
2020-05-31,0,0,0,0.63,0,0,1.9,0,2.18,0.89,0.67,1.3,0,0,3.1,0,0,0.69,1,0,0.83,0.74,0,0,1.24,0.58,0,0.43,0,0.58,1.5,7.2,10.34,0,0.77,0.51,0,3.69,0,5.39,0,0,0.6,0.49,6.35,0.53,4.32,0,0,0,0.47,4.11,2.89,0,0,1.05,1.87,0,0,1.57,0,1.19,0.76,0,1.01,0,0,0,11.88,0,0,0,0,0,0,1.55,0,0.7,0,0,0,1.28,0,0,0,0.39,0,0.56,5.2,0.82,0.93,0,1.13,0,0.56,0.42,0,0.79,0,0.42
2020-06-30,0,0,0,0.6,0,0,1.75,0,2.12,0.85,0.81,1.73,0,0,3.1,0,0,0.69,0.98,0,0.75,0.64,0,0,1.1,0.59,0,0.44,0,0.56,1.39,6.99,10.65,0,0.76,0.49,0,4.49,0,5.25,0,0,0.66,0.43,6.21,0.5,3.92,0,0,0,0.44,4.59,2.66,0,0,1.13,1.79,0,0,1.41,0,1.07,0.68,0,1.03,0,0,0,12.45,0,0,0,0,0,0,1.58,0,0.71,0,0,0,1.18,0,0,0,0.41,0,0.56,5.04,0.77,0.91,0,1.04,0,0.54,0.45,0,0.75,0,0.36
2020-07-31,0,0,0,0.51,0,0,1.65,0,2.08,0.84,0.8,1.84,0,0,2.85,0,0,0.71,0.96,0,0.78,0.58,0,0,1.17,0.61,0,0.38,0,0.53,1.64,6.59,9.56,0.97,0.74,0.51,0,4.22,0,4.8,0,0,0.68,0.35,7.56,0.48,3.62,0,0,0,0.48,4.27,2.38,0,0,1.24,1.78,0,0,1.26,0,0.9,0.61,0,0.98,0,0,0,14,0,0,0,0,0,0,1.57,0,0.62,0,0,0,1.23,0,0,0,0.4,0,0.58,5.12,0.9,0.93,0,1.02,0,0.56,0,0,0.89,0,0.27
2020-08-30,0,0,0,0.54978,0,0,1.76929,0,2.53898,0.79968,0.76969,1.90924,0,0,2.54898,0,0,0.67973,0.90964,0,0.7497,0.57977,0,0,1.06957,0.59976,0,0.36985,0,0.54978,1.55938,6.54738,9.98601,0.85966,0.80968,0.55978,0,3.90844,0,5.61775,0,0,0.78968,0.34986,7.02719,0.44982,3.44862,0,0,0,0.56977,4.2383,2.38904,0,0,1.19952,1.87925,0,0,1.17953,0,0.96961,0.61975,0,0.94962,0,0,0,13.62453,0,0,0,0,0,0,1.67933,0,0.55978,0,0,0,1.15954,0,0,0,0.52979,0,0.62975,4.89804,0.94962,0.94962,0,0.92963,0,0.57977,0,0,0.82967,0,0.37985
2020-09-25,0,0,0,0.52021,0,0,1.85074,0,2.17087,0.77031,0.73029,1.79072,0,0,2.08083,0,0,0.58023,0.92037,0,0.81032,0.5002,0.80032,0,1.30052,0.63025,0,0.33016,0,0.61024,1.82073,6.43257,9.67387,0.91036,0.84034,0.53021,0,3.81152,0,5.05202,0,0,0.62025,0,7.62305,0.39016,3.09124,0,0,0,0.57023,3.83153,2.27091,0,0,1.20048,1.85074,0,0,1.17047,0,0.85034,0.52021,0,0.86034,0,0,0,14.90596,0,0,0,0,0,0.65026,1.47059,0,0.56022,0,0,0,1.11044,0,0,0,0.4902,0,0.56022,5.40216,1.0104,1.03041,0,0.96038,0,0.57023,0,0,0.96038,0,0
2020-10-31,0,0,0,0.51995,0,0,1.9898,0,2.42976,0.74993,0.66993,1.74983,0,0,2.07979,0,0,0.56994,0.81992,0,0.75992,0.47995,0.79992,0,1.17988,0.57994,0,0.30997,0,0.60994,1.81982,6.86931,10.24898,0.92991,0.71993,0.49995,0,3.68963,0,5.39946,0,0,0.65993,0,7.73923,0.39996,2.87971,0,0,0,0.60994,4.51955,2.25977,0,0,1.12989,1.84982,0,0,1.21988,0,0.84992,0.46995,0,0.86991,0,0,0,13.23866,0,0,0,0,0,0.59994,1.44986,0,0.57994,0,0,0,0.9999,0,0,0,0.46995,0,0.61994,5.57944,0.9999,0.9699,0,1.0499,0,0.49995,0,0,1.0099,0,0
2020-11-30,0,0,0,0.54,0,0,1.79,0,2.67,0.74,0.95,2.33,0,0,1.99,0,0,0.54,0.77,0,0.68,0.47,0.82,0,1.05,0.63,0,0.34,0,0.62,1.6,7.23,11.21,0.91,0.72,0.59,0,3.42,0,5.84,0,0,0.87,0,7.21,0.38,3.03,0,0,0,0.62,5,2.45,0,0,1.24,1.67,0,0,1.14,0,0.82,0.51,0,0.88,0,0,0,11.17,0,0,0,0,0,0.59,1.68,0,0.58,0,0,0,0.99,0,0,0,0.58,0,0.78,5.04,0.97,1.02,0,0.99,0,0.41,0,0,0.93,0,0
2020-12-31,0,0,0,0.59,0,0,2.07,0,2.55,0.74,0.89,2.33,0,0,2.03,0,0,0.51,0.7,0,0.69,0.47,0.81,0,1.05,0.59,0,0.38,0,0.61,1.7,7.61,10.37,0.88,0.67,0.58,0,3.55,0,6.12,0,0,0.84,0,7.64,0.38,3.03,0,0,0,0.64,4.85,2.61,0,0,1.15,1.69,0,0,1.09,0,0.8,0.56,0,0.81,0,0,0,10.66,0,0,0,0,0,0.59,1.75,0,0.53,0,0,0,1.06,0,0,0,0.55,0,0.81,4.99,1,1.09,0,1.01,0,0.43,0,0,0.95,0,0
2021-01-31,0,0,0,0.62994,0,0,1.84982,0,2.79972,0.88991,0.89991,2.13979,0,0,2.25977,0,0,0.51995,0.69993,0,0.70993,0.44996,0.72993,0,0.94991,0.64994,0,0.38996,0,0.69993,1.68983,7.26927,10.28892,0.90991,0.71993,0.55994,0,3.43966,0,6.30937,0,0,0.81992,0,7.80922,0.39996,3.0197,0,0,0,0.59994,4.26957,2.73973,0,0,1.21988,1.62984,0,0,1.0399,0,0.72993,0.54995,0,0.79992,0,0,0,10.12899,0,0,0,0,0,0.56994,1.83982,0,0.51995,0,0,0,1.07989,0,0,0,0.79992,0,0.76992,5.55944,1.0099,1.0099,0,1.0499,0,0.51995,0,0,1.05989,0,0
2021-02-28,0,0,0,0.78992,0,0,1.63984,0,2.86971,0.78992,0.92991,2.22978,0,0,2.12979,0,0,0.57994,0.62994,0,0.63994,0.50995,0.67993,0,0.85991,0.55994,0,0.41996,0,0.73993,1.57984,7.28927,10.65893,0.87991,0.66993,0.78992,0,3.0397,0,6.58934,0,0,0.9599,0,7.41926,0.39996,2.83972,0,0,0,0.60994,4.15958,2.77972,0,0,1.22988,1.45985,0,0,0.91991,0,0.82992,0.64994,0,0.87991,0,0,0,10.76892,0,0,0,0,0,0.53995,2.38976,0,0.55994,0,0,0,1.0299,0,0,0,0.91991,0,0.85991,4.85951,0.90991,0.93991,0,1.12989,0,0.48995,0,0,0.9699,0,0
2021-03-31,0,0,0,0.80992,0,0,1.79982,0,2.75972,0.74993,0.91991,2.14979,0,0,1.9698,0,0,0.62994,0.66993,0,0.64994,0.42996,0.72993,0,0.85991,0.56994,0,0,0,0.86991,1.67983,7.07929,10.23896,0.90991,0.59994,0.74993,0,3.41966,0,6.33937,0,0,0.84992,0,7.9792,0.36996,3.0097,0,0,0,0.70993,4.0496,2.69973,0,0,1.19988,1.43986,0,0,0.9599,0,0.79992,0.58994,0,0.86991,0,0,0,10.18898,0,0,0,0,0,0.53995,2.19978,0,0.61994,0,0,0,1.0199,0,0,0.59994,0.84992,0,0.9599,5.17948,0.9699,1.0199,0,1.21988,0,0.55994,0,0,0.9599,0,0
2021-04-30,0,0,0,0.84,0,0,1.81,0,2.84,0.79,1.06,2.28,0,0,2.05,0,0,0.62,0.64,0,0.73,0.44,0.82,0,0.99,0.53,0,0,0,0.85,1.54,6.89,9.72,0.87,0.58,0.84,0,3.32,0,6.56,0,0,0.83,0,7.93,0.36,2.8,0,0,0,1.1,4.05,2.56,0,0,1.14,1.36,0,0,0.92,0,0.77,0.62,0,0.89,0,0,0,10.19,0,0,0,0,0,0.57,2.14,0,0.59,0,0,0,1.12,0,0,0.63,0.83,0,1.27,4.97,0.94,0.98,0,1.15,0,0.53,0,0,1.15,0,0
2021-05-31,0,0,0,0.83992,0,0,1.9898,0,2.79972,0.80992,1.05989,2.20978,0,0,1.91981,0,0,0.64994,0.59994,0,0.71993,0.45995,0.78992,0,0.9599,0.54995,0,0,0,0.82992,1.51985,6.81932,9.78902,0.81992,0.57994,0.84992,0,3.09969,0,6.79932,0,0,0.84992,0,7.65923,0.40996,2.80972,0,0,0,1.0199,3.92961,2.62974,0,0,1.14989,1.39986,0,0,0.93991,0,0.77992,0.61994,0,0.85991,0,0,0,10.35892,0,0,0,0,0,0.55994,2.41976,0,0.54995,0,0,0,1.06989,0,0,0.58994,0.84992,0,1.29987,4.84952,0.93991,0.9899,0,1.14989,0,0.66993,0,0,1.17988,0,0
2021-06-30,0,0,0,0.76023,0,0,1.98059,0,2.83085,0.79024,1.07032,2.3407,0,0,1.82055,0,0,0.64019,0.63019,0,0.72022,0.45014,0.82025,0,0.97029,0.55017,0,0,0,0.84025,1.57047,6.55197,9.59288,0.83025,0.55017,0.80024,0,3.24097,0,6.41192,0,0,0.90027,0,8.60258,0.40012,2.60078,0,0,0,0.97029,3.6711,2.6608,0,0,1.09033,1.47044,0,0,0.92028,0,0.81024,0.63019,0,0.87026,0,0,0,10.01298,0,0,0,0,0,0.6502,2.36071,0,0.54016,0,0,0,1.07032,0,0,0.6602,0.89027,0,1.3404,5.08152,1.0003,1.06032,0,1.15035,0,0.64019,0,0,1.18035,0,0
2021-07-31,0,0,0,0.72993,0,0,1.94981,0,2.66973,0.72993,1.25987,2.41976,0,0,1.93981,0,0,0.60994,0.58994,0,0.67993,0.43996,0.90991,0,0.83992,0.51995,0,0,0,0.86991,1.62984,6.43936,9.10909,0.80992,0.52995,0.94991,0,3.0497,0,6.91931,0,0,0.86991,0,8.73913,0.37996,2.61974,0,0,0,1.0399,3.54965,2.82972,0,0,1.0399,1.35986,0,0,0.91991,0,0.81992,0.61994,0,0.85991,0,0,0,9.62897,0,0,0,0,0,0.70993,2.41976,0,0.54995,0,0,0,1.21988,0,0,0.65993,0.76992,0,1.63984,4.79952,1.09989,1.0499,0,1.28987,0,0.64994,0,0,1.26987,0,0
2021-08-31,0,0,0,0.73993,0,0,1.93981,0,2.72973,0.64994,1.39986,2.68973,0,0,2.10979,0,0,0.58994,0.63994,0,0.64994,0.40996,0.88991,0,0.76992,0.49995,0,0,0,0.76992,1.72983,6.78932,9.28907,0.79992,0.47995,0.91991,0,3.26967,0,6.69933,0,0,0.80992,0,8.51915,0.37996,2.48975,0,0,0,0.89991,3.45965,2.71973,0,0,1.0199,1.22988,0,0,0.93991,0,0.73993,0.58994,0,0.80992,0,0,0,9.82898,0,0,0,0,0,0.70993,2.19978,0,0.50995,0,0,0,1.14989,0,0,0.69993,0.68993,0,1.52985,5.27947,1.20988,1.07989,0,1.21988,0,0.54995,0,0,1.27987,0,0
2021-09-30,0,0,0,0.70993,0,0,1.90981,0,2.57974,0.64994,1.40986,2.65973,0,0,2.12979,0,0,0.53995,0.60994,0,0.64994,0.50995,0.79992,0,0.77992,0.50995,0,0,0,0.82992,1.81982,6.49935,9.12909,0.87991,0.47995,0.92991,0,3.15968,0,6.35936,0,0,0.87991,0,8.12919,0.41996,2.69973,0,0,0,0.86991,3.84962,2.68973,0,0,1.0099,1.27987,0,0,0.90991,0,0.87991,0.68993,0,0.84992,0,0,0,10.65891,0,0,0,0,0,0.69993,2.26977,0,0.49995,0,0,0,1.15988,0,0,0.63994,0.77992,0,1.31987,5.11949,1.11989,1.17988,0,1.11989,0,0.50995,0,0,1.22988,0,0
2021-10-31,0,0,0,0.65993,0,0,1.81982,0,2.48975,0.62994,1.40986,2.55974,0,0,2.10979,0,0,0.51995,0.56994,0,0.59994,0.44996,0.85991,0,0.73993,0.44996,0,0,0,0.85991,1.61984,6.69933,9.0291,0.82992,0.44996,0.87991,0,2.78972,0,7.24928,0,0,0.89991,0,8.06919,0.41996,2.54975,0,0,0,0.86991,3.88961,2.77972,0,0,1.09989,1.29987,0,0,0.87991,0,0.81992,0.70993,0,0.82992,0,0,0,10.69889,0,0,0,0,0,0.65993,2.50975,0,0.49995,0,0,0,1.11989,0,0,0.62994,1.12989,0,1.33987,4.58954,1.19988,1.29987,0,1.14989,0,0.52995,0,0,1.24988,0,0
2021-11-30,0,0,0,0.68007,0,0,1.92019,0,2.29023,0.57006,1.41014,2.52025,0,0,2.33023,0,0,0.48005,0.57006,0,0.67007,0.43004,0.84008,0,0.77008,0.45005,0,0,0,0.86009,1.68017,6.55066,8.87089,0.86009,0.43004,0.82008,0,2.81028,0,6.72067,0,0,0.72007,0,8.62086,0.41004,2.63026,0,0,0,0.82008,3.91039,2.89029,0,0,1.09011,1.28013,0,0,0.93009,0,0.82008,0.70007,0,0.9601,0,0,0,10.56104,0,0,0,0,0,0.69007,2.40024,0,0.47005,0,0,0,1.10011,0,0,0.63006,1.12011,0,1.14011,4.9605,1.30013,1.35014,0,1.17012,0,0.51005,0,0,1.28013,0,0
2021-12-31,0,0,0,0.70972,0,0,2.0092,0,2.30908,0.55978,1.30948,2.43902,0,0,2.12915,0,0,0.4898,0.55978,0,0.63974,0.39984,0.78968,0,0.78968,0.47981,0,0,0,0.79968,1.88924,6.16753,8.53659,0.79968,0.41983,0.91963,0,2.77889,0,6.77729,0,0,0.7597,0,9.22631,0.36986,2.51899,0,0,0,0.85966,3.47861,3.01879,0,0,1.05958,1.29948,0,0,0.92963,0,0.77969,0.67973,0,0.91963,0,0,0,10.76569,0,0,0,0,0,0.68972,2.32907,0,0.46981,0,0,0,1.19952,0,0,0.58976,1.13954,0,1.15954,5.09796,1.46941,1.38944,0,1.15954,0,0.53978,0,0,1.39944,0,0
2022-01-31,0,0,0,0.69007,0,0,1.88019,0,2.63026,0.61006,1.25013,2.45025,0,0,2.27023,0,0,0.50005,0.55006,0,0.64006,0.44004,0.68007,0,0.69007,0.49005,0,0,0,0.86009,1.57016,6.0206,8.58086,0.76008,0.47005,0.94009,0,2.68027,0,7.23072,0,0,0.75008,0,8.49085,0.42004,2.54025,0,0,0,0.82008,3.60036,3.0403,0,0,1.12011,1.51015,0,0,0.87009,0,0.89009,0.83008,0,0.9701,0,0,0,10.86108,0,0,0,0,0,0.72007,2.73027,0,0.43004,0,0,0,1.19012,0,0,0.57006,1.22012,0,1.14011,5.11051,1.21012,1.30013,0,1.10011,0,0.56006,0,0,1.12011,0,0
2022-02-28,0,0,0,0.70979,0,0,1.94942,0,2.60922,0.62981,1.3196,2.52924,0,0,2.20934,0,0,0.44987,0.54984,0,0.64981,0.47986,0.73978,0,0.6698,0.48985,0,0,0,0.81975,1.6695,5.82825,8.50745,0.6598,0.44987,1.13966,0,2.63921,0,7.02789,0,0,0.81975,0,8.6674,0.39988,2.56923,0,0,0,0.84975,3.68889,2.9891,0,0,1.02969,1.50955,0,0,0.85974,0,0.85974,0.79976,0,0.96971,0,0,0,11.08666,0,0,0,0,0,0.63981,2.52924,0,0.43987,0,0,0,1.23963,0,0,0.58982,1.10967,0,1.3196,5.01849,1.18964,1.44957,0,1.02969,0,0.49985,0,0,1.11966,0,0
2022-03-31,0,0,0,0.72993,0,0.59994,1.81982,0,2.62974,0.61994,1.34987,2.52975,0,0,2.32977,0,0,0.44996,0.49995,0,0.68993,0.49995,0.72993,0,0.67993,0.44996,0,0,0,0.81992,1.60984,5.65943,8.42916,0.64994,0.38996,1.08989,0,2.38976,0,6.63934,0,0,0.79992,0,9.12909,0,2.86971,0,0,0,0.92991,3.36966,2.78972,0,0,1.0099,1.30987,0,0,0.80992,0,0.83992,0.77992,0,0.9699,0,0,0,11.88876,0,0,0,0,0,0.64994,2.47975,0,0.41996,0,0,0,1.28987,0,0,0.60994,1.0199,0,1.37986,5.06949,1.21988,1.37986,0,0.9999,0,0.54995,0,0,1.14989,0,0
